timestamp, frame, x, y, z, qx, qy, qz, qw
21214.958233541, 001213, -1.2570283, 7.812898, -0.98058796, 0.62550336, -0.06685235, 0.77358437, 0.07644366
21215.02490575, 001214, -1.2572342, 7.813273, -0.9822186, 0.6254631, -0.06692398, 0.7735909, 0.07664388
21215.09157775, 001215, -1.2576461, 7.8138404, -0.9833963, 0.6254655, -0.066923566, 0.77357787, 0.07675608
21215.158249708, 001216, -1.2580255, 7.814024, -0.983829, 0.62547636, -0.0668916, 0.7735829, 0.0766444
21215.224921833, 001217, -1.2585392, 7.8141055, -0.98417103, 0.62549263, -0.06681535, 0.7735849, 0.07655929
21215.291593833, 001218, -1.2589711, 7.814075, -0.9844426, 0.6255727, -0.06704898, 0.7734768, 0.076791935
21215.358265875, 001219, -1.259519, 7.814296, -0.98458457, 0.62588865, -0.06696979, 0.7732792, 0.07627431
21215.424937916, 001220, -1.2609357, 7.814255, -0.9852005, 0.62663835, -0.06645222, 0.77279127, 0.07551393
21215.491610041, 001221, -1.2621204, 7.8148274, -0.9867333, 0.62753385, -0.066306375, 0.7721312, 0.07495415
21215.558282041, 001222, -1.263145, 7.8154707, -0.9886026, 0.62860256, -0.0665807, 0.77132636, 0.07403911
21215.624954166, 001223, -1.2640452, 7.8158183, -0.99079025, 0.62976253, -0.066416755, 0.77043766, 0.07357884
21215.691626125, 001224, -1.2645621, 7.8160663, -0.9929998, 0.6311515, -0.066127434, 0.76935464, 0.07327031
21215.758298166, 001225, -1.2659663, 7.815915, -0.9956031, 0.63275653, -0.06534432, 0.76818264, 0.072420225
21215.824970208, 001226, -1.2660277, 7.815781, -0.9976456, 0.63446254, -0.06481825, 0.76687706, 0.07180095
21215.891642208, 001227, -1.2656436, 7.8157873, -0.99894345, 0.63625354, -0.064373694, 0.7654617, 0.07145592
21215.958314291, 001228, -1.2653708, 7.8157215, -0.9997623, 0.6379509, -0.063774645, 0.7641371, 0.07103632
21216.024986375, 001229, -1.2644271, 7.815321, -1.0004973, 0.63946927, -0.063207, 0.76293, 0.070864365
21216.091658458, 001230, -1.2636551, 7.8148656, -1.0007119, 0.6410443, -0.06273765, 0.7616565, 0.070750356
21216.1583305, 001231, -1.2624189, 7.8134847, -1.0009879, 0.6424881, -0.062171433, 0.76051474, 0.07043556
21216.225002583, 001232, -1.261616, 7.812473, -1.0013504, 0.6437555, -0.06179167, 0.75947267, 0.07044189
21216.291674583, 001233, -1.2613269, 7.811506, -1.0017436, 0.64515096, -0.061464872, 0.7583264, 0.07030975
21216.358346625, 001234, -1.2612848, 7.8109527, -1.0020806, 0.64656836, -0.061351307, 0.7571464, 0.070105374
21216.425018666, 001235, -1.2607188, 7.810686, -1.0025162, 0.64802516, -0.061326735, 0.75588566, 0.07028021
21216.491690708, 001236, -1.2605, 7.8103724, -1.0030138, 0.6492787, -0.06087104, 0.7548398, 0.07034893
21216.558362666, 001237, -1.2604452, 7.810329, -1.0027944, 0.65059036, -0.060699396, 0.75375205, 0.07004107
21216.625034833, 001238, -1.2600318, 7.810292, -1.0031692, 0.65159595, -0.060539126, 0.75291365, 0.069849506
21216.691706833, 001239, -1.2591628, 7.810636, -1.0030848, 0.652566, -0.06048797, 0.7520667, 0.06996244
21216.758378916, 001240, -1.2580097, 7.811162, -1.0026926, 0.6533696, -0.060396016, 0.75136614, 0.07006785
21216.825051, 001241, -1.2578002, 7.811234, -1.0024947, 0.6539502, -0.059986215, 0.7509308, 0.069668636
21216.891723041, 001242, -1.2574328, 7.811655, -1.0028378, 0.6544865, -0.059781745, 0.75048256, 0.0696404
21216.958395041, 001243, -1.2562728, 7.811779, -1.0038415, 0.65492344, -0.059623975, 0.75010407, 0.069744036
21217.025067166, 001244, -1.2546841, 7.812043, -1.0060176, 0.6552799, -0.05959664, 0.74977225, 0.06998821
21217.091739166, 001245, -1.2534093, 7.8120627, -1.0083491, 0.6557097, -0.059371326, 0.74944055, 0.06970528
21217.15841125, 001246, -1.2523313, 7.812001, -1.0104215, 0.65604323, -0.059003606, 0.74920577, 0.06940303
21217.22508325, 001247, -1.2506032, 7.811995, -1.013447, 0.65630347, -0.058852274, 0.7489893, 0.06940631
21217.291755291, 001248, -1.2477862, 7.811811, -1.0166041, 0.65671796, -0.058847092, 0.7485912, 0.069784574
21217.358427291, 001249, -1.2442195, 7.8109393, -1.0188427, 0.65719277, -0.05864213, 0.7481887, 0.0698041
21217.425099458, 001250, -1.2397745, 7.8105135, -1.0218315, 0.6574298, -0.05832176, 0.7479903, 0.069965795
21217.491771583, 001251, -1.2353435, 7.809685, -1.0248188, 0.6577113, -0.057893913, 0.7478034, 0.06967313
21217.5584435, 001252, -1.2309521, 7.808794, -1.0291518, 0.6578551, -0.057480395, 0.7477249, 0.06949952
21217.625115625, 001253, -1.2250829, 7.8087935, -1.0333786, 0.6579956, -0.057598148, 0.74756384, 0.069804706
21217.691787583, 001254, -1.2173123, 7.809536, -1.0377302, 0.6580278, -0.057710353, 0.7475103, 0.06998089
21217.75845975, 001255, -1.2094722, 7.810698, -1.0423071, 0.6579721, -0.05738273, 0.747567, 0.070168525
21217.825131833, 001256, -1.2020736, 7.812192, -1.0460882, 0.6578661, -0.057253245, 0.7477071, 0.069773465
21217.89180375, 001257, -1.1936321, 7.8136163, -1.0484886, 0.6580282, -0.057726894, 0.7475057, 0.070012555
21217.958475916, 001258, -1.1830523, 7.8142996, -1.0505061, 0.6579221, -0.05789497, 0.74757636, 0.07011635
21218.025147875, 001259, -1.1708142, 7.8141026, -1.0530715, 0.6577735, -0.057615682, 0.7477381, 0.07001573
21218.091819916, 001260, -1.1556467, 7.812828, -1.0552874, 0.65771925, -0.057638288, 0.7477797, 0.0700624
21218.158492083, 001261, -1.1363132, 7.8112264, -1.0574176, 0.6576416, -0.057836298, 0.7477905, 0.07051299
21218.225164041, 001262, -1.1148958, 7.809474, -1.0583997, 0.65778655, -0.057818484, 0.74765426, 0.07061897
21218.291836041, 001263, -1.0920954, 7.80728, -1.0587584, 0.65792686, -0.057721294, 0.74750507, 0.07096966
21218.358508083, 001264, -1.0668665, 7.804294, -1.0592875, 0.6585711, -0.057857085, 0.7468615, 0.0716566
21218.425180166, 001265, -1.0386183, 7.8007684, -1.0599655, 0.65924585, -0.058023047, 0.7462108, 0.07209495
21218.491852208, 001266, -1.0071503, 7.797573, -1.0583249, 0.66035867, -0.058448184, 0.74513197, 0.07272358
21218.55852425, 001267, -0.97416973, 7.7952013, -1.0534252, 0.6617557, -0.059077516, 0.7438822, 0.07231063
21218.62519625, 001268, -0.94254947, 7.7934756, -1.0464408, 0.663381, -0.06014565, 0.7423651, 0.0721289
21218.691868291, 001269, -0.9116591, 7.793629, -1.0381523, 0.6652779, -0.062343307, 0.74052745, 0.0716783
21218.758540416, 001270, -0.8798043, 7.7958527, -1.0279783, 0.66654605, -0.06477105, 0.7391823, 0.07162966
21218.825212375, 001271, -0.84693384, 7.8009624, -1.0162834, 0.6670856, -0.06692394, 0.73847353, 0.07193714
21218.891884541, 001272, -0.81673205, 7.8066926, -1.0049274, 0.667541, -0.069792844, 0.73792416, 0.07061091
21218.958556666, 001273, -0.7905309, 7.812284, -0.99533486, 0.6683708, -0.07378319, 0.73687184, 0.069688916
21219.025228625, 001274, -0.76508045, 7.8169904, -0.9876493, 0.6688643, -0.07836772, 0.73593026, 0.06989734
21219.091900666, 001275, -0.74000245, 7.818541, -0.982129, 0.6682524, -0.081653684, 0.73617834, 0.069374725
21219.158572708, 001276, -0.7144796, 7.818583, -0.975824, 0.66772985, -0.08438011, 0.7363592, 0.06922489
21219.22524475, 001277, -0.68838584, 7.8184643, -0.96894586, 0.66671824, -0.08700984, 0.73699576, 0.068945974
21219.291916833, 001278, -0.6603854, 7.8192687, -0.96186954, 0.66516274, -0.0906626, 0.73799783, 0.06854403
21219.358588875, 001279, -0.6301609, 7.8197317, -0.95500255, 0.6626226, -0.09558127, 0.73978406, 0.06719423
21219.425260958, 001280, -0.6003039, 7.818227, -0.9488774, 0.6590809, -0.10142275, 0.74229735, 0.0657318
21219.491933, 001281, -0.56963617, 7.8168087, -0.94207156, 0.6544375, -0.107463926, 0.74567693, 0.06425704
21219.558605083, 001282, -0.53758985, 7.8155093, -0.9351574, 0.64851433, -0.11467489, 0.7498252, 0.06356873
21219.625277041, 001283, -0.5054749, 7.8151236, -0.9288939, 0.64077187, -0.12172097, 0.75545514, 0.06231479
21219.691949208, 001284, -0.47266784, 7.817501, -0.92200947, 0.63004935, -0.12893245, 0.7634489, 0.059668023
21219.758621166, 001285, -0.43939054, 7.8210163, -0.9152769, 0.61466044, -0.13471706, 0.77507424, 0.05747988
21219.82529325, 001286, -0.40767375, 7.824492, -0.90876424, 0.59897006, -0.13883375, 0.7866874, 0.05552664
21219.891965208, 001287, -0.37607363, 7.828505, -0.9026511, 0.58269554, -0.14168341, 0.79840165, 0.05428223
21219.95863725, 001288, -0.34885964, 7.8313193, -0.896063, 0.56626093, -0.14313458, 0.809946, 0.053374115
21220.025309416, 001289, -0.32441267, 7.8333864, -0.8884876, 0.55116546, -0.1442594, 0.82009965, 0.053314015
21220.091981416, 001290, -0.30037814, 7.834171, -0.88088334, 0.53848654, -0.1450444, 0.8283544, 0.053137686
21220.1586535, 001291, -0.27716604, 7.833756, -0.8724314, 0.527586, -0.14502536, 0.83532196, 0.053462446
21220.225325541, 001292, -0.2527295, 7.834049, -0.8617573, 0.51708555, -0.14365502, 0.84211105, 0.0532427
21220.291997583, 001293, -0.22865841, 7.8341722, -0.848112, 0.50699335, -0.14144608, 0.84859204, 0.053313695
21220.358669625, 001294, -0.20467357, 7.8345165, -0.8326932, -0.49729574, 0.13916638, -0.85464793, -0.053913355
21220.425341708, 001295, -0.17858726, 7.835885, -0.8147305, -0.48836452, 0.13644578, -0.8602326, -0.05368899
21220.492013708, 001296, -0.15469117, 7.8370786, -0.79547566, -0.47963578, 0.13329999, -0.86568195, -0.052681856
21220.558685833, 001297, -0.13237153, 7.838454, -0.77557766, -0.4718747, 0.1297255, -0.87055635, -0.051353548
21220.625357833, 001298, -0.109790936, 7.840246, -0.75462794, -0.46453044, 0.12493647, -0.8753423, -0.04876806
21220.692029875, 001299, -0.08504451, 7.844523, -0.73155665, -0.45700285, 0.12114449, -0.87998843, -0.045747757
21220.758701916, 001300, -0.062433686, 7.84877, -0.7095766, -0.4504229, 0.11607277, -0.8842535, -0.04173769
21220.825374, 001301, -0.042954497, 7.8518033, -0.6899358, -0.44539526, 0.11184113, -0.88749754, -0.038246047
21220.892046125, 001302, -0.026189774, 7.853875, -0.672384, -0.44131455, 0.10882676, -0.8900257, -0.035390686
21220.958718125, 001303, -0.008151711, 7.856015, -0.6538907, -0.4368968, 0.106293626, -0.8926084, -0.03275821
21221.025390083, 001304, 0.010220523, 7.8578014, -0.6335023, -0.43230364, 0.10295772, -0.8953178, -0.030319933
21221.092062166, 001305, 0.026659943, 7.8587317, -0.6126182, -0.42782605, 0.0995503, -0.89791393, -0.028377345
21221.15873425, 001306, 0.041079707, 7.858806, -0.59082097, -0.4240448, 0.09759754, -0.8999502, -0.027393216
21221.225406375, 001307, 0.05594379, 7.8578544, -0.5678734, -0.42038736, 0.09662266, -0.90178883, -0.026747985
21221.292078333, 001308, 0.07051566, 7.8573565, -0.5436474, -0.41594297, 0.09645084, -0.90388125, -0.026218785
21221.358750416, 001309, 0.08406368, 7.8571296, -0.51796407, -0.41073012, 0.096667744, -0.90625364, -0.025701107
21221.425422458, 001310, 0.09786837, 7.8572454, -0.48994026, -0.4051858, 0.097384825, -0.90867335, -0.025566207
21221.492094541, 001311, 0.11329019, 7.858742, -0.4601844, -0.39982566, 0.098109774, -0.91097045, -0.025434868
21221.575434666, 001312, 0.13292952, 7.8644314, -0.42332792, -0.39321855, 0.09862151, -0.9138148, -0.024404362
21221.642106708, 001313, 0.14797409, 7.8737793, -0.3942324, -0.38790023, 0.099122964, -0.9160582, -0.023354622
21221.708778666, 001314, 0.16283157, 7.8873034, -0.36553156, -0.38235062, 0.09865038, -0.9184692, -0.022149518
21221.775450791, 001315, 0.17767334, 7.905147, -0.33800685, -0.37642682, 0.0979414, -0.92102075, -0.020765657
21221.842122791, 001316, 0.1911121, 7.923902, -0.31195223, -0.37017775, 0.09719229, -0.9236612, -0.019290974
21221.908795, 001317, 0.20113099, 7.9416285, -0.28889158, -0.36344022, 0.09521966, -0.92657095, -0.017624881
21221.975466958, 001318, 0.21006034, 7.9603667, -0.26756126, -0.35678688, 0.09431059, -0.9292583, -0.016963234
21222.042139, 001319, 0.2185014, 7.978985, -0.24672034, -0.34981665, 0.09367686, -0.9319753, -0.016582077
21222.108811041, 001320, 0.22514452, 7.994729, -0.22844769, -0.3442781, 0.0927049, -0.93413776, -0.016283788
21222.175483125, 001321, 0.230774, 8.008189, -0.2114005, -0.33984476, 0.09258519, -0.9357796, -0.015819535
21222.242155125, 001322, 0.23703682, 8.019737, -0.19242598, -0.3370059, 0.09311414, -0.9367554, -0.015687248
21222.308827208, 001323, 0.24346441, 8.028896, -0.17231663, -0.33436725, 0.09294361, -0.9377296, -0.014939894
21222.37549925, 001324, 0.24819909, 8.035616, -0.1525327, -0.33229032, 0.09276352, -0.93849766, -0.014147429
21222.442171375, 001325, 0.2520613, 8.041206, -0.12993646, -0.33029103, 0.0924106, -0.93925697, -0.012823881
21222.5088435, 001326, 0.2545889, 8.046482, -0.104972735, -0.32812452, 0.09164929, -0.9401023, -0.01193752
21222.575515416, 001327, 0.25521418, 8.051733, -0.07859717, -0.3260335, 0.09062469, -0.9409384, -0.011152726
21222.6421875, 001328, 0.25425187, 8.057334, -0.05069217, -0.32418638, 0.08919805, -0.9417213, -0.010388314
21222.708859625, 001329, 0.251515, 8.064612, -0.022848085, -0.32228842, 0.086969905, -0.9425922, -0.009298519
21222.775531625, 001330, 0.24869235, 8.0756, 0.0063860863, -0.32057732, 0.08423127, -0.9434313, -0.00852982
21222.842203708, 001331, 0.24709244, 8.090783, 0.036692597, -0.31906915, 0.0813662, -0.94420105, -0.0076760985
21222.908875666, 001332, 0.24653368, 8.107989, 0.0645618, -0.31758672, 0.078219205, -0.94497806, -0.0060829045
21222.975547791, 001333, 0.24649094, 8.12469, 0.08926553, -0.31683114, 0.07522385, -0.94548315, -0.0045936983
21223.042219791, 001334, 0.24942864, 8.142505, 0.11215936, -0.31638274, 0.07379006, -0.94575053, -0.0036163502
21223.108891875, 001335, 0.25527117, 8.159433, 0.1336194, -0.31614518, 0.07286846, -0.9459033, -0.0030691791
21223.175563916, 001336, 0.26313436, 8.174031, 0.15408635, -0.31594768, 0.072249316, -0.9460179, -0.0027022008
21223.242236, 001337, 0.27196607, 8.186376, 0.17405242, -0.31593472, 0.07203426, -0.9460395, -0.0023846384
21223.308908125, 001338, 0.28221548, 8.195537, 0.1927415, -0.31559443, 0.071858354, -0.9461664, -0.0024186664
21223.375580166, 001339, 0.2926429, 8.201884, 0.21047813, -0.31592718, 0.07160758, -0.9460746, -0.002302857
21223.442252208, 001340, 0.30446163, 8.20664, 0.22932507, -0.3165555, 0.07200502, -0.94583464, -0.0021966307
21223.508924291, 001341, 0.3172474, 8.2105055, 0.24802871, -0.31732592, 0.07213746, -0.94556624, -0.0022448138
21223.575596333, 001342, 0.3294984, 8.215773, 0.2688007, -0.31825447, 0.07234782, -0.94523895, -0.0018041286
21223.642268416, 001343, 0.3414073, 8.224692, 0.29126033, -0.31886384, 0.07214381, -0.94504994, -0.0013382428
21223.708940458, 001344, 0.3511955, 8.240035, 0.31521362, -0.3196929, 0.07225584, -0.9447616, -0.0010726615
21223.775612458, 001345, 0.35871395, 8.259201, 0.33649534, -0.3202473, 0.07185608, -0.94460464, -0.000666197
21223.842284541, 001346, 0.36389253, 8.27846, 0.3543616, -0.31993312, 0.07081626, -0.94478977, 0.0004703013
21223.908956583, 001347, 0.36842093, 8.297164, 0.37215206, -0.3190813, 0.07094646, -0.94506615, 0.0018986692
21223.975628708, 001348, 0.37275448, 8.315948, 0.3914678, -0.31668657, 0.071175404, -0.94584686, 0.0041737696
21224.042300708, 001349, 0.37501475, 8.332627, 0.40761197, -0.31353408, 0.071050555, -0.94688565, 0.0074801403
21224.108972708, 001350, 0.37412065, 8.34633, 0.4212109, -0.3100975, 0.07132232, -0.94796234, 0.010959351
21224.175644916, 001351, 0.3726623, 8.357508, 0.43622592, -0.30693784, 0.07278932, -0.94884354, 0.01367207
21224.242316833, 001352, 0.37146708, 8.367748, 0.45517224, -0.30332556, 0.07464087, -0.94981664, 0.016455786
21224.308988958, 001353, 0.36842525, 8.37615, 0.473522, -0.29957944, 0.074974254, -0.9509114, 0.019964298
21224.375660958, 001354, 0.3636782, 8.3836, 0.49370208, -0.2957278, 0.07594559, -0.95196104, 0.023399971
21224.442333, 001355, 0.3582367, 8.390955, 0.5159693, -0.29103217, 0.07650322, -0.9532898, 0.026193922
21224.509005166, 001356, 0.35230306, 8.399638, 0.54124165, -0.28590783, 0.07649347, -0.95477504, 0.028462762
21224.575677166, 001357, 0.34608614, 8.408822, 0.5669754, -0.28049344, 0.07558686, -0.95638055, 0.030763067
21224.64234925, 001358, 0.33956832, 8.419901, 0.5922877, -0.27565414, 0.07472015, -0.95781666, 0.031921774
21224.709021208, 001359, 0.33353013, 8.434425, 0.6170999, -0.2715009, 0.073447645, -0.9590626, 0.03304128
21224.775693333, 001360, 0.33020806, 8.45182, 0.64257437, -0.26762745, 0.07207889, -0.96021676, 0.03411743
21224.842365333, 001361, 0.3272468, 8.469756, 0.6663885, -0.26491943, 0.070358895, -0.961062, 0.0350297
21224.909037333, 001362, 0.32523662, 8.488272, 0.688368, -0.26276577, 0.06942102, -0.9616951, 0.035742365
21224.975709416, 001363, 0.32490784, 8.507062, 0.7093326, -0.2612745, 0.06862925, -0.9621382, 0.036273807
21225.042381541, 001364, 0.32649812, 8.523906, 0.7296437, -0.2605013, 0.068576336, -0.9623546, 0.03619485
21225.109053541, 001365, 0.32913062, 8.53885, 0.74922055, -0.25972292, 0.06843737, -0.9625825, 0.03598931
21225.175725708, 001366, 0.33206084, 8.55231, 0.76797146, -0.259431, 0.06845247, -0.96265364, 0.036163304
21225.242397625, 001367, 0.33560798, 8.56269, 0.78667974, -0.25876883, 0.068409674, -0.9628275, 0.036360778
21225.309069708, 001368, 0.34066474, 8.570709, 0.8051179, -0.2581666, 0.06843424, -0.96298677, 0.036376942
21225.375741708, 001369, 0.34725046, 8.5777235, 0.8252252, -0.2577991, 0.06874338, -0.96308273, 0.03585744
21225.442413791, 001370, 0.3540336, 8.585663, 0.84660494, -0.25721213, 0.068679295, -0.9632653, 0.035287343
21225.509085791, 001371, 0.361219, 8.594809, 0.8693333, -0.25634387, 0.06780837, -0.9635772, 0.034767885
21225.575757916, 001372, 0.36857066, 8.607733, 0.8932544, -0.2550126, 0.066659145, -0.9640442, 0.033822764
21225.642429958, 001373, 0.37548286, 8.625664, 0.9166833, -0.25318047, 0.065092005, -0.9646648, 0.03293231
21225.709101958, 001374, 0.38092524, 8.648023, 0.93932563, -0.25048918, 0.06342355, -0.9655161, 0.03180148
21225.775774041, 001375, 0.38484755, 8.6718445, 0.9597536, -0.24664941, 0.06064521, -0.96669847, 0.031310465
21225.842446083, 001376, 0.38806883, 8.696225, 0.9794628, -0.2416511, 0.058548056, -0.9680881, 0.031344153
21225.909118166, 001377, 0.39127612, 8.718698, 0.9978902, -0.235661, 0.05710422, -0.9696419, 0.031584464
21225.975790125, 001378, 0.39367175, 8.73879, 1.0144335, -0.2287719, 0.056340534, -0.97133505, 0.03158042
21226.042462208, 001379, 0.39446852, 8.754201, 1.0314058, -0.2216173, 0.056021545, -0.97301304, 0.031512614
21226.10913425, 001380, 0.39446375, 8.766578, 1.0496314, -0.21444371, 0.056532767, -0.97460234, 0.031116545
21226.175806291, 001381, 0.39348057, 8.776548, 1.0700854, -0.20721176, 0.056760892, -0.97615874, 0.030914888
21226.242478458, 001382, 0.39114147, 8.784488, 1.0916907, -0.20057482, 0.056732904, -0.9775525, 0.03069829
21226.309150416, 001383, 0.38798878, 8.790711, 1.1129231, -0.19523895, 0.05656463, -0.9786529, 0.030344497
21226.375822416, 001384, 0.3840036, 8.795928, 1.1359066, -0.19033869, 0.056585968, -0.9796313, 0.029862877
21226.442494541, 001385, 0.37951115, 8.802696, 1.16146, -0.18546477, 0.05574241, -0.98064333, 0.028886229
21226.5091665, 001386, 0.37389717, 8.810946, 1.1891063, -0.18208064, 0.05462142, -0.9813719, 0.027793474
21226.575838541, 001387, 0.36777547, 8.821442, 1.2170999, -0.17921911, 0.053228796, -0.982001, 0.026857683
21226.642510583, 001388, 0.36163333, 8.8342705, 1.2451133, -0.17736453, 0.052248735, -0.9824113, 0.026077311
21226.709182708, 001389, 0.35636747, 8.8500805, 1.2743223, -0.17585532, 0.05163058, -0.9827314, 0.025457606
21226.77585475, 001390, 0.35271007, 8.867554, 1.300769, -0.17492652, 0.05073263, -0.9829462, 0.025368733
21226.842526833, 001391, 0.3510716, 8.887176, 1.3260636, -0.17383602, 0.050252337, -0.9831622, 0.025451964
21226.90919875, 001392, 0.35167474, 8.905025, 1.3484019, -0.1731079, 0.050420452, -0.9832942, 0.024978375
21226.975870875, 001393, 0.35270005, 8.921399, 1.3711462, -0.17174275, 0.05068846, -0.9835224, 0.024875965
21227.042542916, 001394, 0.35359454, 8.935017, 1.395077, -0.16914442, 0.051174793, -0.98394924, 0.024802944
21227.109214958, 001395, 0.35450146, 8.945831, 1.4180958, -0.1655506, 0.052142676, -0.9845262, 0.024131278
21227.175887041, 001396, 0.35565758, 8.954692, 1.4399743, -0.16154318, 0.053481143, -0.9851447, 0.023101069
21227.242559041, 001397, 0.3562916, 8.9615345, 1.4621491, -0.15600367, 0.0546422, -0.98599124, 0.022326386
21227.309231041, 001398, 0.35696888, 8.969035, 1.4861947, -0.14853361, 0.05555044, -0.98711544, 0.021331094
21227.375903166, 001399, 0.35852617, 8.978637, 1.5117278, -0.1391108, 0.05566465, -0.98850554, 0.02016236
21227.442575208, 001400, 0.35970375, 8.99164, 1.5383316, -0.12830041, 0.055213984, -0.9900197, 0.018745756
21227.509247291, 001401, 0.36021253, 9.007748, 1.5624424, -0.115614235, 0.054561518, -0.99164903, 0.016987639
21227.575919291, 001402, 0.3603419, 9.028206, 1.5871384, -0.09564434, 0.054189656, -0.99381864, 0.015497739
21227.642591375, 001403, 0.3577757, 9.05046, 1.609373, -0.07317128, 0.05299575, -0.9958099, 0.014142309
21227.709263416, 001404, 0.3530231, 9.071715, 1.6307447, -0.05171921, 0.05287586, -0.99717975, 0.012723677
21227.775935416, 001405, 0.3457568, 9.091172, 1.6506742, -0.030577697, 0.05306858, -0.99805826, 0.011336424
21227.8426075, 001406, 0.33679458, 9.107718, 1.6681861, -0.011144091, 0.05435501, -0.99840873, 0.010069579
21227.909279541, 001407, 0.3275805, 9.121264, 1.6852075, 0.0051411474, 0.056145802, -0.9983613, 0.009795766
21227.975951583, 001408, 0.3176367, 9.1313, 1.7042259, 0.018525116, 0.058122512, -0.99808556, 0.010194049
21228.042623666, 001409, 0.30663717, 9.139184, 1.7245022, 0.030166607, 0.059923213, -0.99768525, 0.011107756
21228.10929575, 001410, 0.2949886, 9.144946, 1.7442076, 0.039695766, 0.06215504, -0.99721307, 0.011278436
21228.17596775, 001411, 0.28295407, 9.149328, 1.7647583, 0.04800279, 0.063869484, -0.99673855, 0.011345526
21228.242639833, 001412, 0.26937968, 9.155073, 1.7862653, 0.05567054, 0.0646314, -0.996289, 0.011479167
21228.309311916, 001413, 0.2553382, 9.163824, 1.8093488, 0.062002636, 0.06467087, -0.99591637, 0.011130398
21228.375983958, 001414, 0.2420875, 9.176341, 1.8333485, 0.06628034, 0.064254425, -0.99567014, 0.010921235
21228.442656041, 001415, 0.23078506, 9.190872, 1.857249, 0.069010206, 0.06419748, -0.99549305, 0.010487224
21228.509328041, 001416, 0.22150788, 9.206766, 1.8800477, 0.07148265, 0.0632633, -0.99538183, 0.010151617
21228.575999958, 001417, 0.2132641, 9.223327, 1.9023625, 0.0732285, 0.062922426, -0.995273, 0.010492964
21228.642672083, 001418, 0.20540662, 9.2400255, 1.925073, 0.0748306, 0.063209966, -0.9951377, 0.010293003
21228.709344208, 001419, 0.19871514, 9.25416, 1.9471598, 0.07655063, 0.06382812, -0.99496424, 0.010590512
21228.776016125, 001420, 0.1932201, 9.2655735, 1.9686904, 0.078212306, 0.065138966, -0.99474156, 0.011357966
21228.842688291, 001421, 0.18936867, 9.271699, 1.9896368, 0.080461964, 0.06667847, -0.99445003, 0.012210069
21228.909360333, 001422, 0.1872015, 9.275538, 2.0128849, 0.08347006, 0.06902023, -0.9940274, 0.013362546
21228.976032416, 001423, 0.18594497, 9.279553, 2.0365522, 0.08696777, 0.071583465, -0.99352914, 0.014571688
21229.0427045, 001424, 0.18535654, 9.284281, 2.059811, 0.0916172, 0.07409045, -0.99290824, 0.015818933
21229.109376541, 001425, 0.18460941, 9.290319, 2.0816019, 0.09746086, 0.0766755, -0.99213856, 0.01683519
21229.1760485, 001426, 0.18346803, 9.298719, 2.102902, 0.10595974, 0.07881651, -0.99106354, 0.018806834
21229.242720541, 001427, 0.18040879, 9.309861, 2.1241786, 0.11931005, 0.0807258, -0.9893415, 0.021259367
21229.309392625, 001428, 0.17479624, 9.325666, 2.1468313, 0.13939898, 0.08279121, -0.9864734, 0.024164602
21229.376064666, 001429, 0.1699628, 9.342598, 2.1652918, 0.15815073, 0.08640246, -0.98324853, 0.027301984
21229.442736791, 001430, 0.16454509, 9.360227, 2.1802092, 0.17358571, 0.09123157, -0.980107, 0.030579453
21229.509408833, 001431, 0.1603137, 9.378574, 2.1933393, 0.18528311, 0.095470935, -0.9774518, 0.03381613
21229.576080791, 001432, 0.15606143, 9.395178, 2.2031755, 0.19492298, 0.099415936, -0.9750901, 0.036344066
21229.642752875, 001433, 0.14990763, 9.409356, 2.2144291, 0.20339261, 0.10217471, -0.9730341, 0.037371594
21229.709425, 001434, 0.14149907, 9.421509, 2.228493, 0.21142423, 0.10345835, -0.9711736, 0.037657432
21229.776097, 001435, 0.1302726, 9.429444, 2.2417903, 0.2185125, 0.10378595, -0.9695875, 0.03716097
21229.842769166, 001436, 0.11517746, 9.435873, 2.2564058, 0.22531039, 0.10326083, -0.9681208, 0.036257707
21229.909441083, 001437, 0.098072216, 9.441621, 2.2698085, 0.23201068, 0.10231871, -0.96668506, 0.034957543
21229.976113208, 001438, 0.07878286, 9.449465, 2.2833734, 0.23786163, 0.100873284, -0.96545905, 0.03369543
21230.042785208, 001439, 0.059071623, 9.458834, 2.2952724, 0.24398312, 0.098828256, -0.96418524, 0.032434583
21230.109457333, 001440, 0.039452553, 9.471536, 2.3060625, 0.2515773, 0.095960855, -0.9625741, 0.030847507
21230.176129291, 001441, 0.02041058, 9.4871435, 2.3163047, 0.259953, 0.09303261, -0.9606811, 0.029348673
21230.242801375, 001442, 0.0021731863, 9.503668, 2.3273873, 0.26906487, 0.089713715, -0.9584996, 0.028881326
21230.309473458, 001443, -0.012527102, 9.51823, 2.337305, 0.2775872, 0.08752883, -0.9562608, 0.02914321
21230.3761455, 001444, -0.023535725, 9.531116, 2.3469262, 0.28565264, 0.08721001, -0.9538814, 0.030122427
21230.4428175, 001445, -0.033992413, 9.541749, 2.359273, 0.2934078, 0.08872569, -0.95133585, 0.03161813
21230.509489708, 001446, -0.04077069, 9.547923, 2.3728843, 0.3020484, 0.09246336, -0.94821763, 0.033176377
21230.576161708, 001447, -0.048393283, 9.551815, 2.3880017, 0.31592637, 0.09819822, -0.94303256, 0.035175104
21230.642833666, 001448, -0.055030435, 9.5527315, 2.4036283, 0.33221307, 0.104963586, -0.93663496, 0.036497727
